Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
J1,Conn_01x02,JST_PH_B2B-PH-K_1x02_P2.00mm_Vertical,126.081802,-120.696015,315.0,bottom
SW9,Button_Pad,BTN_Controller_5mm_0.3_0.3,118.1,-108.8,90.0,top
